zip,primary_city,state,timezone,area_codes,country,county
65218,Columbia,MO,America/Chicago,573,US,Boone
65230,Armstrong,MO,America/Chicago,660,US,Howard
65231,Auxvasse,MO,America/Chicago,573,US,Callaway
65232,Benton City,MO,America/Chicago,573,US,Audrain
65233,Boonville,MO,America/Chicago,"660,816",US,Cooper
65236,Brunswick,MO,America/Chicago,660,US,Chariton
65237,Bunceton,MO,America/Chicago,660,US,Cooper
65239,Cairo,MO,America/Chicago,660,US,Randolph
65240,Centralia,MO,America/Chicago,573,US,Boone
65243,Clark,MO,America/Chicago,"573,660",US,Randolph
65244,Clifton Hill,MO,America/Chicago,660,US,Randolph
65246,Dalton,MO,America/Chicago,660,US,Chariton
65247,Excello,MO,America/Chicago,660,US,Macon
65248,Fayette,MO,America/Chicago,660,US,Howard
65250,Franklin,MO,America/Chicago,660,US,Howard
65251,Fulton,MO,America/Chicago,573,US,Callaway
65254,Glasgow,MO,America/Chicago,660,US,Howard
65255,Hallsville,MO,America/Chicago,573,US,Boone
65256,Harrisburg,MO,America/Chicago,573,US,Boone
65257,Higbee,MO,America/Chicago,660,US,Randolph
65258,Holliday,MO,America/Chicago,660,US,Monroe
65259,Huntsville,MO,America/Chicago,660,US,Randolph
65260,Jacksonville,MO,America/Chicago,660,US,Randolph
65261,Keytesville,MO,America/Chicago,660,US,Chariton
65262,Kingdom City,MO,America/Chicago,573,US,Callaway
65263,Madison,MO,America/Chicago,660,US,Monroe
65264,Martinsburg,MO,America/Chicago,573,US,Audrain
65265,Mexico,MO,America/Chicago,573,US,Audrain
65270,Moberly,MO,America/Chicago,660,US,Randolph
65274,New Franklin,MO,America/Chicago,"660,573",US,Howard
65275,Paris,MO,America/Chicago,"660,573",US,Monroe
65276,Pilot Grove,MO,America/Chicago,660,US,Cooper
65278,Renick,MO,America/Chicago,,US,Randolph
65279,Rocheport,MO,America/Chicago,573,US,Boone
65280,Rush Hill,MO,America/Chicago,573,US,Audrain
65281,Salisbury,MO,America/Chicago,660,US,Chariton
65282,Santa Fe,MO,America/Chicago,573,US,Monroe
65283,Stoutsville,MO,America/Chicago,"573,660",US,Monroe
65284,Sturgeon,MO,America/Chicago,573,US,Boone
65285,Thompson,MO,America/Chicago,573,US,Audrain
65286,Triplett,MO,America/Chicago,660,US,Chariton
65287,Wooldridge,MO,America/Chicago,660,US,Cooper
65299,Columbia,MO,America/Chicago,573,US,Cooper
65301,Sedalia,MO,America/Chicago,"660,816",US,Pettis
65302,Sedalia,MO,America/Chicago,"816,660",US,Pettis
65305,Whiteman Air Force Base,MO,America/Chicago,660,US,Johnson
65320,Arrow Rock,MO,America/Chicago,660,US,Saline
65321,Blackburn,MO,America/Chicago,660,US,Saline
65322,Blackwater,MO,America/Chicago,660,US,Cooper
65323,Calhoun,MO,America/Chicago,660,US,Henry
65324,Climax Springs,MO,America/Chicago,573,US,Camden
65325,Cole Camp,MO,America/Chicago,660,US,Benton
65326,Edwards,MO,America/Chicago,"573,417,660",US,Benton
65327,Emma,MO,America/Chicago,660,US,Saline
65329,Florence,MO,America/Chicago,660,US,Morgan
65330,Gilliam,MO,America/Chicago,660,US,Saline
65332,Green Ridge,MO,America/Chicago,660,US,Pettis
65333,Houstonia,MO,America/Chicago,660,US,Pettis
65334,Hughesville,MO,America/Chicago,660,US,Pettis
65335,Ionia,MO,America/Chicago,660,US,Benton
65336,Knob Noster,MO,America/Chicago,660,US,Johnson
65337,La Monte,MO,America/Chicago,660,US,Pettis
65338,Lincoln,MO,America/Chicago,660,US,Benton
65339,Malta Bend,MO,America/Chicago,660,US,Saline
65340,Marshall,MO,America/Chicago,660,US,Saline
65344,Miami,MO,America/Chicago,660,US,Saline
65345,Mora,MO,America/Chicago,660,US,Pettis
65347,Nelson,MO,America/Chicago,660,US,Saline
65348,Otterville,MO,America/Chicago,660,US,Cooper
65349,Slater,MO,America/Chicago,"660,816",US,Saline
65350,Smithton,MO,America/Chicago,660,US,Pettis
65351,Sweet Springs,MO,America/Chicago,660,US,Saline
65354,Syracuse,MO,America/Chicago,660,US,Morgan
65355,Warsaw,MO,America/Chicago,"660,417",US,Benton
65360,Windsor,MO,America/Chicago,660,US,Henry
65401,Rolla,MO,America/Chicago,573,US,Phelps
65402,Rolla,MO,America/Chicago,573,US,Phelps
65409,Rolla,MO,America/Chicago,314,US,Phelps
65436,Beulah,MO,America/Chicago,573,US,Phelps
65438,Birch Tree,MO,America/Chicago,"573,417",US,Shannon
65439,Bixby,MO,America/Chicago,573,US,Iron
65440,Boss,MO,America/Chicago,573,US,Dent
65441,Bourbon,MO,America/Chicago,573,US,Crawford
65443,Brinktown,MO,America/Chicago,573,US,Maries
65444,Bucyrus,MO,America/Chicago,417,US,Texas
65446,Cherryville,MO,America/Chicago,573,US,Crawford
65449,Cook Sta,MO,America/Chicago,573,US,Crawford
65452,Crocker,MO,America/Chicago,573,US,Pulaski
65453,Cuba,MO,America/Chicago,573,US,Crawford
65456,Davisville,MO,America/Chicago,573,US,Crawford
65457,Devils Elbow,MO,America/Chicago,573,US,Pulaski
65459,Dixon,MO,America/Chicago,573,US,Pulaski
65461,Duke,MO,America/Chicago,573,US,Phelps
65462,Edgar Springs,MO,America/Chicago,573,US,Phelps
65463,Eldridge,MO,America/Chicago,417,US,Laclede
65464,Elk Creek,MO,America/Chicago,417,US,Texas
65466,Eminence,MO,America/Chicago,573,US,Shannon
65468,Eunice,MO,America/Chicago,417,US,Texas
65470,Falcon,MO,America/Chicago,417,US,Laclede
65473,Fort Leonard Wood,MO,America/Chicago,"314,573",US,Pulaski
65479,Hartshorn,MO,America/Chicago,417,US,Texas
65483,Houston,MO,America/Chicago,417,US,Texas
65484,Huggins,MO,America/Chicago,,US,Texas
65486,Iberia,MO,America/Chicago,573,US,Miller
65501,Jadwin,MO,America/Chicago,573,US,Dent
65529,Jerome,MO,America/Chicago,573,US,Phelps
65532,Lake Spring,MO,America/Chicago,573,US,Phelps
65534,Laquey,MO,America/Chicago,"573,417",US,Pulaski
65535,Leasburg,MO,America/Chicago,573,US,Crawford
65536,Lebanon,MO,America/Chicago,417,US,Laclede
65541,Lenox,MO,America/Chicago,573,US,Dent
65542,Licking,MO,America/Chicago,573,US,Texas
65543,Lynchburg,MO,America/Chicago,417,US,Laclede
65546,Montier,MO,America/Chicago,573,US,Laclede
65548,Mountain View,MO,America/Chicago,"417,573",US,Howell
65550,Newburg,MO,America/Chicago,"573,417",US,Phelps
65552,Plato,MO,America/Chicago,417,US,Pulaski
65555,Raymondville,MO,America/Chicago,"417,573",US,Texas
65556,Richland,MO,America/Chicago,"573,417",US,Pulaski
65557,Roby,MO,America/Chicago,417,US,Texas
65559,Saint James,MO,America/Chicago,573,US,Phelps
65560,Salem,MO,America/Chicago,573,US,Dent
65564,Solo,MO,America/Chicago,,US,Texas
65565,Steelville,MO,America/Chicago,573,US,Crawford
65566,Viburnum,MO,America/Chicago,573,US,Iron
65567,Stoutland,MO,America/Chicago,"417,573",US,Camden
65570,Success,MO,America/Chicago,417,US,Texas
65571,Summersville,MO,America/Chicago,417,US,Texas
65580,Vichy,MO,America/Chicago,573,US,Maries
65582,Vienna,MO,America/Chicago,573,US,Maries
65583,Waynesville,MO,America/Chicago,573,US,Pulaski
65584,Saint Robert,MO,America/Chicago,573,US,Pulaski
65586,Wesco,MO,America/Chicago,573,US,Crawford
65588,Winona,MO,America/Chicago,573,US,Shannon
65589,Yukon,MO,America/Chicago,417,US,Texas
65590,Long Lane,MO,America/Chicago,417,US,Dallas
65591,Montreal,MO,America/Chicago,"573,417",US,Camden
65601,Aldrich,MO,America/Chicago,417,US,Polk
65603,Arcola,MO,America/Chicago,417,US,Dade
65604,Ash Grove,MO,America/Chicago,417,US,Greene
65605,Aurora,MO,America/Chicago,417,US,Lawrence
65606,Alton,MO,America/Chicago,417,US,Oregon
65607,Caplinger Mills,MO,America/Chicago,417,US,Oregon
65608,Ava,MO,America/Chicago,417,US,Douglas
65609,Bakersfield,MO,America/Chicago,417,US,Ozark
65610,Billings,MO,America/Chicago,417,US,Christian
65611,Blue Eye,MO,America/Chicago,417,US,Stone
65612,Bois D Arc,MO,America/Chicago,417,US,Greene
65613,Bolivar,MO,America/Chicago,417,US,Polk
65614,Bradleyville,MO,America/Chicago,417,US,Taney
65615,Branson,MO,America/Chicago,417,US,Taney
65616,Branson,MO,America/Chicago,417,US,Taney
65617,Brighton,MO,America/Chicago,417,US,Polk
65618,Brixey,MO,America/Chicago,417,US,Ozark
65619,Brookline,MO,America/Chicago,417,US,Greene
65620,Bruner,MO,America/Chicago,417,US,Christian
65622,Buffalo,MO,America/Chicago,417,US,Dallas
65623,Butterfield,MO,America/Chicago,417,US,Barry
65624,Cape Fair,MO,America/Chicago,417,US,Stone
65625,Cassville,MO,America/Chicago,417,US,Barry
65626,Caulfield,MO,America/Chicago,417,US,Ozark
65627,Cedarcreek,MO,America/Chicago,417,US,Taney
65629,Chadwick,MO,America/Chicago,417,US,Christian
65630,Chestnutridge,MO,America/Chicago,417,US,Christian
65631,Clever,MO,America/Chicago,417,US,Christian
65632,Conway,MO,America/Chicago,417,US,Laclede
65633,Crane,MO,America/Chicago,417,US,Stone
65634,Cross Timbers,MO,America/Chicago,417,US,Hickory
65635,Dadeville,MO,America/Chicago,417,US,Dade
65636,Diggins,MO,America/Chicago,417,US,Dade
65637,Dora,MO,America/Chicago,417,US,Ozark
65638,Drury,MO,America/Chicago,417,US,Douglas
65640,Dunnegan,MO,America/Chicago,417,US,Polk
65641,Eagle Rock,MO,America/Chicago,417,US,Barry
65644,Elkland,MO,America/Chicago,417,US,Dallas
65645,Eudora,MO,America/Chicago,417,US,Dallas
65646,Everton,MO,America/Chicago,417,US,Dade
65647,Exeter,MO,America/Chicago,417,US,Barry
65648,Fair Grove,MO,America/Chicago,417,US,Greene
65649,Fair Play,MO,America/Chicago,417,US,Polk
65650,Flemington,MO,America/Chicago,417,US,Hickory
65652,Fordland,MO,America/Chicago,417,US,Webster
65653,Forsyth,MO,America/Chicago,417,US,Taney
65654,Freistatt,MO,America/Chicago,417,US,Lawrence
65655,Gainesville,MO,America/Chicago,417,US,Ozark
65656,Galena,MO,America/Chicago,417,US,Stone
65657,Garrison,MO,America/Chicago,417,US,Christian
65658,Golden,MO,America/Chicago,417,US,Barry
65660,Graff,MO,America/Chicago,417,US,Wright
65661,Greenfield,MO,America/Chicago,417,US,Dade
65662,Grovespring,MO,America/Chicago,417,US,Wright
65663,Half Way,MO,America/Chicago,417,US,Polk
65664,Halltown,MO,America/Chicago,417,US,Lawrence
65666,Hardenville,MO,America/Chicago,417,US,Lawrence
65667,Hartville,MO,America/Chicago,417,US,Wright
65668,Hermitage,MO,America/Chicago,417,US,Hickory
65669,Highlandville,MO,America/Chicago,417,US,Christian
65672,Hollister,MO,America/Chicago,417,US,Taney
65673,Hollister,MO,America/Chicago,417,US,Taney
65674,Humansville,MO,America/Chicago,417,US,Polk
65675,Hurley,MO,America/Chicago,417,US,Polk
65676,Isabella,MO,America/Chicago,417,US,Ozark
65679,Kirbyville,MO,America/Chicago,417,US,Taney
65680,Kissee Mills,MO,America/Chicago,417,US,Taney
65681,Lampe,MO,America/Chicago,417,US,Stone
65682,Lockwood,MO,America/Chicago,417,US,Dade
65685,Louisburg,MO,America/Chicago,417,US,Dallas
65686,Kimberling City,MO,America/Chicago,417,US,Stone
65688,Brandsville,MO,America/Chicago,417,US,Stone
65689,Cabool,MO,America/Chicago,417,US,Texas
65690,Couch,MO,America/Chicago,417,US,Oregon
65692,Koshkonong,MO,America/Chicago,417,US,Oregon
65701,Mc Clurg,MO,America/Chicago,417,US,Oregon
65702,Macomb,MO,America/Chicago,417,US,Wright
65704,Mansfield,MO,America/Chicago,417,US,Wright
65705,Marionville,MO,America/Chicago,417,US,Lawrence
65706,Marshfield,MO,America/Chicago,417,US,Webster
65707,Miller,MO,America/Chicago,417,US,Lawrence
65708,Monett,MO,America/Chicago,417,US,Barry
65710,Morrisville,MO,America/Chicago,417,US,Polk
65711,Mountain Grove,MO,America/Chicago,417,US,Wright
65712,Mount Vernon,MO,America/Chicago,417,US,Lawrence
65713,Niangua,MO,America/Chicago,417,US,Webster
65714,Nixa,MO,America/Chicago,417,US,Christian
65715,Noble,MO,America/Chicago,417,US,Ozark
65717,Norwood,MO,America/Chicago,417,US,Wright
65720,Oldfield,MO,America/Chicago,417,US,Christian
65721,Ozark,MO,America/Chicago,"417,314",US,Christian
65722,Phillipsburg,MO,America/Chicago,417,US,Laclede
65723,Pierce City,MO,America/Chicago,417,US,Lawrence
65724,Pittsburg,MO,America/Chicago,417,US,Hickory
65725,Pleasant Hope,MO,America/Chicago,417,US,Polk
65726,Point Lookout,MO,America/Chicago,417,US,Polk
65727,Polk,MO,America/Chicago,417,US,Polk
65728,Ponce De Leon,MO,America/Chicago,417,US,Stone
65729,Pontiac,MO,America/Chicago,417,US,Ozark
65730,Powell,MO,America/Chicago,417,US,McDonald
65731,Powersite,MO,America/Chicago,417,US,Taney
65732,Preston,MO,America/Chicago,417,US,Hickory
65733,Protem,MO,America/Chicago,417,US,Taney
65734,Purdy,MO,America/Chicago,417,US,Barry
65735,Quincy,MO,America/Chicago,417,US,Hickory
65737,Reeds Spring,MO,America/Chicago,417,US,Stone
65738,Republic,MO,America/Chicago,417,US,Greene
65739,Ridgedale,MO,America/Chicago,417,US,Taney
65740,Rockaway Beach,MO,America/Chicago,417,US,Taney
65741,Rockbridge,MO,America/Chicago,417,US,Taney
65742,Rogersville,MO,America/Chicago,417,US,Webster
65744,Rueter,MO,America/Chicago,417,US,Taney
65745,Seligman,MO,America/Chicago,417,US,Barry
65746,Seymour,MO,America/Chicago,417,US,Webster
65747,Shell Knob,MO,America/Chicago,417,US,Barry
65752,South Greenfield,MO,America/Chicago,417,US,Dade
65753,Sparta,MO,America/Chicago,417,US,Christian
65754,Spokane,MO,America/Chicago,417,US,Christian
65755,Squires,MO,America/Chicago,417,US,Douglas
65756,Stotts City,MO,America/Chicago,417,US,Lawrence
65757,Strafford,MO,America/Chicago,417,US,Greene
65759,Taneyville,MO,America/Chicago,417,US,Taney
65760,Tecumseh,MO,America/Chicago,417,US,Ozark
65761,Theodosia,MO,America/Chicago,417,US,Ozark
65762,Thornfield,MO,America/Chicago,417,US,Ozark
65764,Tunas,MO,America/Chicago,417,US,Dallas
65765,Turners,MO,America/Chicago,417,US,Dallas
65766,Udall,MO,America/Chicago,417,US,Ozark
65767,Urbana,MO,America/Chicago,417,US,Dallas
65768,Vanzant,MO,America/Chicago,417,US,Douglas
65769,Verona,MO,America/Chicago,417,US,Lawrence
65770,Walnut Grove,MO,America/Chicago,417,US,Greene
65771,Walnut Shade,MO,America/Chicago,417,US,Taney
65772,Washburn,MO,America/Chicago,417,US,Barry
65773,Wasola,MO,America/Chicago,417,US,Ozark
65774,Weaubleau,MO,America/Chicago,417,US,Hickory
65775,West Plains,MO,America/Chicago,417,US,Howell
65776,South Fork,MO,America/Chicago,417,US,Howell
65777,Moody,MO,America/Chicago,417,US,Howell
65778,Myrtle,MO,America/Chicago,417,US,Oregon
65779,Wheatland,MO,America/Chicago,417,US,Hickory
65781,Willard,MO,America/Chicago,417,US,Greene
65783,Windyville,MO,America/Chicago,417,US,Dallas
65784,Zanoni,MO,America/Chicago,417,US,Ozark
65785,Stockton,MO,America/Chicago,417,US,Cedar
65786,Macks Creek,MO,America/Chicago,573,US,Camden
65787,Roach,MO,America/Chicago,573,US,Camden
65788,Peace Valley,MO,America/Chicago,417,US,Howell
65789,Pomona,MO,America/Chicago,417,US,Howell
65790,Pottersville,MO,America/Chicago,417,US,Howell
65791,Thayer,MO,America/Chicago,"417,870",US,Oregon
65793,Willow Springs,MO,America/Chicago,417,US,Howell
65801,Springfield,MO,America/Chicago,417,US,Howell
65802,Springfield,MO,America/Chicago,417,US,Greene
65803,Springfield,MO,America/Chicago,417,US,Greene
65804,Springfield,MO,America/Chicago,417,US,Greene
65805,Springfield,MO,America/Chicago,417,US,Greene
65806,Springfield,MO,America/Chicago,417,US,Greene
65807,Springfield,MO,America/Chicago,417,US,Greene
65808,Springfield,MO,America/Chicago,417,US,Greene
65809,Springfield,MO,America/Chicago,417,US,Greene
65810,Springfield,MO,America/Chicago,417,US,Greene
65814,Springfield,MO,America/Chicago,417,US,Greene
65817,Springfield,MO,America/Chicago,417,US,Greene
65890,Springfield,MO,America/Chicago,417,US,Greene
65897,Springfield,MO,America/Chicago,417,US,Greene
65898,Springfield,MO,America/Chicago,417,US,Greene
65899,Springfield,MO,America/Chicago,417,US,Greene
66002,Atchison,KS,,"913,785",US,Atchison
66006,Baldwin City,KS,America/Chicago,785,US,Douglas
66007,Basehor,KS,America/Chicago,913,US,Leavenworth
66008,Bendena,KS,America/Chicago,785,US,Doniphan
66010,Blue Mound,KS,America/Chicago,"913,620",US,Linn
66012,Bonner Springs,KS,,913,US,Wyandotte
66013,Bucyrus,KS,America/Chicago,913,US,Miami
66014,Centerville,KS,America/Chicago,913,US,Linn
66015,Colony,KS,America/Chicago,620,US,Anderson
66016,Cummings,KS,America/Chicago,913,US,Atchison
66017,Denton,KS,America/Chicago,785,US,Doniphan
66018,De Soto,KS,America/Chicago,913,US,Johnson
66019,Clearview City,KS,America/Chicago,913,US,Johnson
66020,Easton,KS,America/Chicago,913,US,Leavenworth
66021,Edgerton,KS,,"913,785",US,Johnson
66023,Effingham,KS,America/Chicago,"913,785",US,Atchison
66024,Elwood,KS,America/Chicago,"913,785",US,Doniphan
66025,Eudora,KS,,785,US,Douglas
66026,Fontana,KS,,913,US,Miami
66027,Fort Leavenworth,KS,America/Chicago,913,US,Leavenworth
66030,Gardner,KS,America/Chicago,913,US,Johnson
66031,New Century,KS,America/Chicago,913,US,Johnson
66032,Garnett,KS,America/Chicago,"785,913",US,Anderson
66033,Greeley,KS,America/Chicago,785,US,Anderson
66035,Highland,KS,America/Chicago,785,US,Doniphan
66036,Hillsdale,KS,America/Chicago,913,US,Doniphan
66039,Kincaid,KS,America/Chicago,"620,913",US,Anderson
66040,Lacygne,KS,,913,US,Linn
66041,Lancaster,KS,America/Chicago,"913,785",US,Atchison
66042,Lane,KS,America/Chicago,785,US,Franklin
66043,Lansing,KS,America/Chicago,913,US,Leavenworth
66044,Lawrence,KS,America/Chicago,"785,913",US,Douglas
66045,Lawrence,KS,America/Chicago,785,US,Douglas
66046,Lawrence,KS,America/Chicago,785,US,Douglas
66047,Lawrence,KS,America/Chicago,785,US,Douglas
66048,Leavenworth,KS,America/Chicago,913,US,Leavenworth
66049,Lawrence,KS,America/Chicago,785,US,Douglas
66050,Lecompton,KS,,785,US,Douglas
66051,Olathe,KS,America/Chicago,913,US,Douglas
66052,Linwood,KS,America/Chicago,"913,785",US,Leavenworth
66053,Louisburg,KS,America/Chicago,913,US,Miami
66054,Mc Louth,KS,,"913,785",US,Jefferson
66056,Mound City,KS,America/Chicago,"913,620",US,Linn
66058,Muscotah,KS,America/Chicago,785,US,Atchison
66060,Nortonville,KS,America/Chicago,913,US,Jefferson
66061,Olathe,KS,America/Chicago,913,US,Johnson
66062,Olathe,KS,America/Chicago,913,US,Johnson
66063,Olathe,KS,America/Chicago,913,US,Johnson
66064,Osawatomie,KS,America/Chicago,"913,785",US,Miami
66066,Oskaloosa,KS,America/Chicago,785,US,Jefferson
66067,Ottawa,KS,America/Chicago,785,US,Franklin
66070,Ozawkie,KS,America/Chicago,785,US,Jefferson
66071,Paola,KS,America/Chicago,"913,785",US,Miami
66072,Parker,KS,America/Chicago,913,US,Linn
66073,Perry,KS,America/Chicago,785,US,Jefferson
66075,Pleasanton,KS,America/Chicago,913,US,Linn
66076,Pomona,KS,America/Chicago,785,US,Franklin
66077,Potter,KS,America/Chicago,,US,Franklin
66078,Princeton,KS,America/Chicago,785,US,Franklin
66079,Rantoul,KS,America/Chicago,"785,913",US,Franklin
66080,Richmond,KS,America/Chicago,785,US,Franklin
66083,Spring Hill,KS,,913,US,Johnson
66085,Stilwell,KS,America/Chicago,913,US,Johnson
66086,Tonganoxie,KS,America/Chicago,913,US,Leavenworth
66087,Troy,KS,America/Chicago,"785,913",US,Doniphan
66088,Valley Falls,KS,America/Chicago,"785,913",US,Jefferson
66090,Wathena,KS,America/Chicago,"785,913",US,Doniphan
66091,Welda,KS,America/Chicago,"785,620",US,Anderson
66092,Wellsville,KS,,785,US,Franklin
66093,Westphalia,KS,,785,US,Anderson
66094,White Cloud,KS,America/Chicago,785,US,Doniphan
66095,Williamsburg,KS,America/Chicago,785,US,Franklin
66097,Winchester,KS,America/Chicago,913,US,Jefferson
66101,Kansas City,KS,America/Chicago,913,US,Wyandotte
66102,Kansas City,KS,America/Chicago,"913,816",US,Wyandotte
66103,Kansas City,KS,America/Chicago,913,US,Wyandotte
66104,Kansas City,KS,America/Chicago,913,US,Wyandotte
66105,Kansas City,KS,America/Chicago,913,US,Wyandotte
66106,Kansas City,KS,America/Chicago,913,US,Wyandotte
66109,Kansas City,KS,America/Chicago,"913,816",US,Wyandotte
66110,Kansas City,KS,America/Chicago,913,US,Wyandotte
66111,Kansas City,KS,America/Chicago,913,US,Wyandotte
66112,Kansas City,KS,America/Chicago,"913,816",US,Wyandotte
66113,Edwardsville,KS,America/Chicago,913,US,Wyandotte
66115,Kansas City,KS,America/Chicago,913,US,Wyandotte
66117,Kansas City,KS,America/Chicago,913,US,Wyandotte
66118,Kansas City,KS,America/Chicago,913,US,Wyandotte
66119,Kansas City,KS,America/Chicago,913,US,Wyandotte
66160,Kansas City,KS,America/Chicago,913,US,Wyandotte
66201,Mission,KS,America/Chicago,913,US,Wyandotte
66202,Mission,KS,America/Chicago,"816,913",US,Johnson
66203,Shawnee,KS,America/Chicago,"913,785,816",US,Johnson
66204,Overland Park,KS,America/Chicago,"913,816",US,Johnson
66205,Mission,KS,America/Chicago,"913,816",US,Johnson
66206,Leawood,KS,America/Chicago,"913,816",US,Johnson
66207,Overland Park,KS,America/Chicago,"913,785",US,Johnson
66208,Prairie Village,KS,America/Chicago,"913,816",US,Johnson
66209,Leawood,KS,America/Chicago,913,US,Johnson
66210,Overland Park,KS,America/Chicago,"913,816",US,Johnson
66211,Leawood,KS,America/Chicago,"913,816",US,Johnson
66212,Overland Park,KS,America/Chicago,"913,816",US,Johnson
66213,Overland Park,KS,America/Chicago,913,US,Johnson
66214,Overland Park,KS,America/Chicago,913,US,Johnson
66215,Lenexa,KS,America/Chicago,913,US,Johnson
66216,Shawnee,KS,America/Chicago,"913,816",US,Johnson
66217,Shawnee,KS,America/Chicago,913,US,Johnson
66218,Shawnee,KS,America/Chicago,913,US,Johnson
66219,Lenexa,KS,America/Chicago,913,US,Johnson
66220,Lenexa,KS,America/Chicago,913,US,Johnson
66221,Overland Park,KS,America/Chicago,913,US,Johnson
66222,Mission,KS,America/Chicago,913,US,Johnson
66223,Overland Park,KS,America/Chicago,913,US,Johnson
66224,Overland Park,KS,America/Chicago,913,US,Johnson
66225,Overland Park,KS,America/Chicago,913,US,Johnson
66226,Shawnee,KS,America/Chicago,913,US,Johnson
66227,Lenexa,KS,America/Chicago,913,US,Johnson
66250,Shawnee Mission,KS,America/Chicago,913,US,Johnson
66251,Overland Park,KS,America/Chicago,816,US,Johnson
66276,Shawnee Mission,KS,America/Chicago,913,US,Johnson
66279,Shawnee Mission,KS,America/Chicago,913,US,Johnson
66282,Overland Park,KS,America/Chicago,913,US,Johnson
66283,Overland Park,KS,America/Chicago,913,US,Johnson
66285,Lenexa,KS,America/Chicago,913,US,Johnson
66286,Shawnee,KS,America/Chicago,913,US,Johnson
66401,Alma,KS,America/Chicago,785,US,Wabaunsee
66402,Auburn,KS,America/Chicago,785,US,Shawnee
66403,Axtell,KS,America/Chicago,785,US,Marshall
66404,Baileyville,KS,America/Chicago,785,US,Nemaha
66406,Beattie,KS,America/Chicago,785,US,Marshall
66407,Belvue,KS,America/Chicago,785,US,Pottawatomie
66408,Bern,KS,America/Chicago,785,US,Nemaha
66409,Berryton,KS,America/Chicago,785,US,Shawnee
66411,Blue Rapids,KS,America/Chicago,785,US,Marshall
66412,Bremen,KS,America/Chicago,785,US,Marshall
66413,Burlingame,KS,America/Chicago,785,US,Osage
66414,Carbondale,KS,America/Chicago,"913,785",US,Osage
66415,Centralia,KS,America/Chicago,785,US,Nemaha
66416,Circleville,KS,,785,US,Jackson
66417,Corning,KS,America/Chicago,785,US,Nemaha
66418,Delia,KS,America/Chicago,785,US,Jackson
66419,Denison,KS,America/Chicago,785,US,Jackson
66420,Dover,KS,America/Chicago,785,US,Jackson
66422,Emmett,KS,America/Chicago,785,US,Pottawatomie
66423,Eskridge,KS,America/Chicago,"785,620",US,Wabaunsee
66424,Everest,KS,America/Chicago,785,US,Brown
66425,Fairview,KS,America/Chicago,785,US,Brown
66426,Fostoria,KS,America/Chicago,785,US,Brown
66427,Frankfort,KS,America/Chicago,785,US,Marshall
66428,Goff,KS,America/Chicago,785,US,Nemaha
66429,Grantville,KS,America/Chicago,785,US,Jefferson
66431,Harveyville,KS,America/Chicago,785,US,Wabaunsee
66432,Havensville,KS,America/Chicago,785,US,Pottawatomie
66434,Hiawatha,KS,America/Chicago,785,US,Brown
66436,Holton,KS,America/Chicago,785,US,Jackson
66438,Home,KS,America/Chicago,785,US,Marshall
66439,Horton,KS,,"785,913",US,Brown
66440,Hoyt,KS,America/Chicago,785,US,Jackson
66441,Junction City,KS,America/Chicago,785,US,Geary
66442,Fort Riley,KS,,785,US,Riley
66449,Leonardville,KS,America/Chicago,785,US,Riley
66451,Lyndon,KS,America/Chicago,785,US,Osage
66501,Mc Farland,KS,America/Chicago,785,US,Wabaunsee
66502,Manhattan,KS,America/Chicago,785,US,Riley
66503,Manhattan,KS,America/Chicago,785,US,Riley
66505,Manhattan,KS,America/Chicago,785,US,Riley
66506,Manhattan,KS,America/Chicago,785,US,Riley
66507,Maple Hill,KS,,785,US,Wabaunsee
66508,Marysville,KS,America/Chicago,785,US,Marshall
66509,Mayetta,KS,America/Chicago,785,US,Jackson
66510,Melvern,KS,America/Chicago,785,US,Osage
66512,Meriden,KS,America/Chicago,785,US,Jefferson
66514,Milford,KS,America/Chicago,785,US,Geary
66515,Morrill,KS,America/Chicago,785,US,Brown
66516,Netawaka,KS,America/Chicago,785,US,Jackson
66517,Ogden,KS,America/Chicago,785,US,Riley
66518,Oketo,KS,America/Chicago,785,US,Marshall
66520,Olsburg,KS,America/Chicago,785,US,Pottawatomie
66521,Onaga,KS,,785,US,Pottawatomie
66522,Oneida,KS,America/Chicago,785,US,Nemaha
66523,Osage City,KS,America/Chicago,"785,620",US,Osage
66524,Overbrook,KS,,785,US,Osage
66526,Paxico,KS,America/Chicago,785,US,Wabaunsee
66527,Powhattan,KS,America/Chicago,785,US,Brown
66528,Quenemo,KS,America/Chicago,785,US,Osage
66531,Riley,KS,America/Chicago,785,US,Riley
66532,Robinson,KS,,785,US,Brown
66533,Rossville,KS,America/Chicago,785,US,Shawnee
66534,Sabetha,KS,America/Chicago,785,US,Nemaha
66535,Saint George,KS,America/Chicago,785,US,Pottawatomie
66536,Saint Marys,KS,America/Chicago,785,US,Pottawatomie
66537,Scranton,KS,America/Chicago,785,US,Osage
66538,Seneca,KS,America/Chicago,785,US,Nemaha
66539,Silver Lake,KS,America/Chicago,785,US,Shawnee
66540,Soldier,KS,America/Chicago,785,US,Jackson
66541,Summerfield,KS,America/Chicago,"785,913,402",US,Marshall
66542,Tecumseh,KS,America/Chicago,785,US,Shawnee
66543,Vassar,KS,America/Chicago,785,US,Osage
66544,Vermillion,KS,,785,US,Marshall
66546,Wakarusa,KS,America/Chicago,785,US,Shawnee
66547,Wamego,KS,America/Chicago,785,US,Pottawatomie
66548,Waterville,KS,America/Chicago,785,US,Marshall
